concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,FSN
46273140,Normal periapical tissue,Observation,SNOMED,Clinical Finding,S,711635006,20150731,20991231,,Normal periapical tissue (finding)
37311867,Vaccinia virus antigen,Observation,SNOMED,Substance,,789154000,20200131,20991231,,Antigen of Vaccinia virus (substance)
45758488,Obstetrical birthing cushion,Device,SNOMED,Physical Object,S,463214001,20140731,20991231,,Obstetrical birthing cushion (physical object)
4101976,Entire nail root,Spec Anatomic Site,SNOMED,Body Structure,S,300732009,20020131,20991231,,Entire nail root (body structure)
760040,Spontaneous rupture of bilateral tympanic membranes co-occurrent and due to acute suppurative otitis media,Condition,SNOMED,Disorder,S,1083111000119104,20160901,20991231,,
4023559,Odorless mineral spirits,Drug,SNOMED,Substance,,116254006,20020131,20991231,,Odorless mineral spirits (substance)
4032007,Reconstruction of eyelid with mucous membrane flap,Procedure,SNOMED,Procedure,S,14387005,20020131,20991231,,Reconstruction of eyelid with mucous membrane flap (procedure)
4281547,Salmonella Kibi,Observation,SNOMED,Organism,S,6675008,20020131,20991231,,Salmonella Kibi (organism); Salmonella kibi (organism)
35609588,Irritable Bowel Syndrome - Symptom Severity Scale score,Measurement,SNOMED,Observable Entity,,1083671000000108,20171001,20991231,,
1244899,Mycoplasma pneumoniae induced rash and mucositis,Condition,SNOMED,Disorder,S,1293140000,20231101,20991231,,Mycoplasma pneumoniae induced rash and mucositis (disorder)
4165539,Nutritional deficiency state,Observation,SNOMED,Clinical Finding,S,47563007,20020131,20991231,,Nutritional deficiency (finding)
4280951,D-arabinose dehydrogenase (nicotinamide adenine dinucleotide phosphate +),Drug,SNOMED,Substance,,66686007,20020131,20991231,,D-arabinose dehydrogenase (nicotinamide adenine dinucleotide phosphate ^+^) (substance); D-Arabinose dehydrogenase (nicotinamide adenine dinucleotide phosphate ^+^) (substance); D-Arabinose dehydrogenase (NAD(P)^+^) (substance)
40639398,Image,Metadata,SNOMED,Model Comp,,900000000000520007,20020131,20991231,,Image (foundation metadata concept)
4170201,Caimito virus,Observation,SNOMED,Organism,S,48198003,20020131,20991231,,Caimito virus (organism)
4229458,Mesalamine-containing product in rectal dose form,Drug,SNOMED,Clinical Drug Form,,349821008,20020131,20991231,,Product containing mesalazine in rectal dose form (medicinal product form); Product containing mesalazine in rectal dosage form (medicinal product form); Rectal form mesalazine (product); Rectal mesalazine (product); Rectal mesalazine (substance)
4125119,Ability to latch on to breast for feeding,Observation,SNOMED,Observable Entity,S,288987002,20020131,20991231,,Ability to latch on to breast for feeding (observable entity)
44811716,Punjabi - ethnic category 2001 census,Race,SNOMED,Clinical Finding,,92641000000107,20040131,20991231,,
43531452,Percutaneous transluminal angioplasty of blood vessel of lower limb,Procedure,SNOMED,Procedure,S,609167004,20130731,20991231,,Percutaneous transluminal angioplasty of blood vessel of lower limb (procedure)
36713814,Pseudomonas chengduensis,Observation,SNOMED,Organism,S,718780009,20170131,20991231,,Pseudomonas chengduensis (organism)
4134035,Fluminense,Meas Value,SNOMED,Qualifier Value,S,262384004,20020131,20991231,,Fluminense (qualifier value)
4127848,Finding of cellularity of cervical mucous,Observation,SNOMED,Clinical Finding,S,289810001,20020131,20991231,,Finding of cellularity of cervical mucous (finding)
4272021,Gait,Observation,SNOMED,Observable Entity,S,63448001,20020131,20991231,,"Gait, function (observable entity); Gait (function)"
40483193,Nonverbal learning disorder,Condition,SNOMED,Disorder,S,443735008,20100131,20991231,,Nonverbal learning disorder (disorder)
4287104,Spore crystal,Spec Anatomic Site,SNOMED,Body Structure,S,6844001,20020131,20991231,,Spore crystal (cell structure); Spore crystal (cell)
4201486,Erwinia billingiae,Observation,SNOMED,Organism,S,432735003,20080731,20991231,,Erwinia billingiae (organism)
45762918,"Fallopian tube prosthesis, natural",Device,SNOMED,Physical Object,S,469816004,20140731,20991231,,"Fallopian tube prosthesis, natural (physical object)"
36681075,Carbidopa and levodopa only product in enteral dose form,Drug,SNOMED,Clinical Drug Form,,778642004,20190131,20991231,,Product containing only carbidopa and levodopa in enteral dose form (medicinal product form)
36714245,Able to use consonant vowel consonant vowel combination,Observation,SNOMED,Clinical Finding,S,719388005,20170131,20991231,,Able to use consonant vowel consonant vowel combination (finding)
37311289,Deep yellow color of blood specimen,Observation,SNOMED,Clinical Finding,S,816131000,20200131,20991231,,Deep yellow color of blood specimen (finding)
200451,Chronic passive congestion of liver,Condition,SNOMED,Disorder,S,34736002,20020131,20991231,,Chronic passive congestion of liver (disorder)
4162903,Chlorothiazide adverse reaction,Observation,SNOMED,Disorder,S,293456005,20020131,20991231,,Chlorothiazide adverse reaction (disorder)
42536282,Reimplantation of left ureter,Procedure,SNOMED,Procedure,S,735019004,20180131,20991231,,Reimplantation of left ureter (procedure)
36678764,Heparin only product,Drug,SNOMED,Pharma/Biol Product,,776178000,20190131,20991231,,Product containing only heparin (medicinal product)
4312970,"Place of occurrence of accident or poisoning, theater",Observation,SNOMED,Location,,216420007,20020131,20991231,,"Place of occurrence of accident or poisoning, theater (environment); Place of occurrence of accident or poisoning, theatre (environment)"
4246716,"Transfer of toe to finger, except thumb",Procedure,SNOMED,Procedure,S,60873008,20020131,20991231,,"Transfer of toe to finger, except thumb (procedure)"
4210474,Abnormal placenta affecting management of mother,Condition,SNOMED,Disorder,S,56313000,20020131,20991231,,Abnormal placenta affecting management of mother (disorder)
4126046,Bicoronal,Observation,SNOMED,Qualifier Value,S,261059007,20020131,20991231,,Bicoronal (qualifier value)
46271785,Star fruit,Observation,SNOMED,Substance,S,710035004,20150731,20991231,,Star fruit (substance)
37173764,Education about vocational education program,Observation,SNOMED,Procedure,S,661061000124106,20230301,20991231,,Education about vocational education program (procedure)
4001343,Complex laceration of preauricular region of face,Condition,SNOMED,Disorder,S,110049003,20020131,20991231,,Complex laceration of preauricular region of face (disorder)
4032399,Quetiapine-containing product,Drug,SNOMED,Pharma/Biol Product,,108443001,20020131,20991231,,Product containing quetiapine (medicinal product); Quetiapine (product); Quetiapine (substance)
36677268,Aspirin and glycine only product,Drug,SNOMED,Pharma/Biol Product,,774670009,20190131,20991231,,Product containing only aspirin and glycine (medicinal product)
4250740,Aluminum chlorohydrate,Drug,SNOMED,Substance,,409115009,20040731,20991231,,Aluminium chlorohydrate (substance); Aluminum chlorohydrate (substance)
4234110,Succinate-hydroxymethylglutarate CoA-transferase,Drug,SNOMED,Substance,,90148004,20020131,20991231,,Succinate-hydroxymethylglutarate coenzyme A-transferase (substance); Succinate-hydroxymethylglutarate CoA-transferase (substance)
4092937,Smear NAD - no endocervical cells,Condition,SNOMED,Clinical Finding,S,281101005,20020131,20991231,,Smear: no abnormality detected - no endocervical cells (finding); Smear NAD - no endocervical cells (finding)
4161449,Pressure support ventilator,Device,SNOMED,Physical Object,S,371786002,20020731,20991231,,Pressure support ventilator (physical object)
45772668,"Mobile extraoral dental x-ray system, digital",Device,SNOMED,Physical Object,S,464967000,20140731,20991231,,"Mobile extraoral dental x-ray system, digital (physical object)"
4255270,GQ1b IgM level,Measurement,SNOMED,Procedure,S,408248009,20040131,20991231,,GQ1b immunoglobulin M level (procedure); GQ1b IgM level (procedure)
37168896,Gimeracil and oteracil and tegafur only product,Drug,SNOMED,Pharma/Biol Product,,1287070005,20230731,20991231,,Product containing only gimeracil and oteracil and tegafur (medicinal product)
4024901,Roast pheasant,Observation,SNOMED,Substance,S,226977002,20020131,20991231,,Roast pheasant (substance)
4212217,mEq/dL,Unit,SNOMED,Qualifier Value,,414727006,20050131,20991231,,Milliequivalents/deciliter (qualifier value)
4199179,Interlobar cerebral sulcus,Spec Anatomic Site,SNOMED,Body Structure,S,314151006,20020131,20991231,,Structure of interlobar cerebral sulcus (body structure); Interlobar cerebral sulcus (body structure)
443175,"Splinter of face, without major open wound, infected",Condition,SNOMED,Disorder,S,211020001,20020131,20991231,,"Splinter of face, without major open wound, infected (disorder)"
40483731,Surgically constructed pathway from pulmonary veins to tricuspid valve,Observation,SNOMED,Morph Abnormality,S,443907004,20100131,20991231,,Surgically constructed pathway from pulmonary veins to tricuspid valve (morphologic abnormality)
372925,Cholesteatoma,Condition,SNOMED,Disorder,S,363668000,20020131,20991231,,Cholesteatoma (disorder)
4069755,Eimeria mitis,Observation,SNOMED,Organism,S,21725002,20020131,20991231,,Eimeria mitis (organism)
4304655,Clostridium septicum antigen assay,Measurement,SNOMED,Procedure,S,117965003,20020131,20991231,,Clostridium septicum antigen assay (procedure)
4168705,Albuminuria,Condition,SNOMED,Clinical Finding,S,274769005,20020131,20991231,,Albuminuria (finding)
37169869,Chlorpromazine mass concentration in serum,Measurement,SNOMED,Observable Entity,S,1001000237105,20230607,20991231,,
4324337,Quetiapine (as quetiapine fumarate) 300 mg oral tablet,Drug,SNOMED,Clinical Drug,,429830008,20080731,20991231,,Product containing precisely quetiapine (as quetiapine fumarate) 300 milligram/1 each conventional release oral tablet (clinical drug); Product containing only quetiapine 300 mg/1 each oral tablet (clinical drug); Product containing quetiapine 300 mg/1 each oral tablet (clinical drug); Quetiapine 300mg tablet (product)
37159424,Candida glaebosa,Observation,SNOMED,Organism,S,30471000087109,20210930,20991231,,Candida glaebosa (organism)
36712752,Mural thrombus of left ventricle,Condition,SNOMED,Disorder,S,108421000119102,20170131,20991231,,Mural thrombus of left ventricle (disorder)
374009,Organic mental disorder,Condition,SNOMED,Disorder,S,111479008,20020131,20991231,,Organic mental disorder (disorder)
4324332,Fluoroscopic angiography with contrast and thrombolysis of aorta and femoral artery,Procedure,SNOMED,Procedure,S,429794009,20080731,20991231,,Fluoroscopic angiography with contrast and thrombolysis of aorta and femoral artery (procedure); Fluoroscopic angiography and thrombolysis of aorta and femoral artery (procedure)
139757,Malignant melanoma of skin of lower limb,Condition,SNOMED,Disorder,S,93641007,20020131,20991231,,Malignant melanoma of skin of lower limb (disorder)
4035963,Python regius,Observation,SNOMED,Organism,S,15219006,20020131,20991231,,Python regius (organism)
35624615,Infection and inflammation imaging agent,Drug,SNOMED,Pharma/Biol Product,,767443003,20180731,20991231,,Infection and inflammation imaging agent (product)
36713497,Sulfasalazine therapy,Procedure,SNOMED,Procedure,,717856000,20170131,20991231,,Sulfasalazine therapy (procedure)
4089768,Malignant neoplasm of third metacarpal bone,Condition,SNOMED,Disorder,S,187947006,20020131,20991231,,Malignant neoplasm of third metacarpal bone (disorder)
4111373,Unable to perform hand functions,Observation,SNOMED,Clinical Finding,S,284246001,20020131,20991231,,Unable to perform hand functions (finding)
37162606,Intracystic papillary neoplasm with low grade intraepithelial neoplasia of gallbladder,Condition,SNOMED,Disorder,S,1196887001,20220228,20991231,,Intracystic papillary neoplasm with low grade intraepithelial neoplasia of gallbladder (disorder)
4088106,Cataract finding,Condition,SNOMED,Clinical Finding,S,247052002,20020131,20991231,,Cataract finding (finding)
4218710,"Salmonella IIIb 65:i:e,n,x,z15",Observation,SNOMED,Organism,S,398434009,20030731,20991231,,"Salmonella IIIb 65:i:e,n,x,z15 (organism)"
4213794,Respiratory status is consistent with or improved from preoperative baseline,Condition,SNOMED,Clinical Finding,S,415294003,20050131,20991231,,Respiratory status is consistent with or improved from preoperative baseline (finding)
4096740,Nitrofurantoin adverse reaction,Observation,SNOMED,Disorder,S,292940002,20020131,20991231,,Nitrofurantoin adverse reaction (disorder)
44803933,Excepted from thyroid quality indicators - patient unsuitable,Observation,SNOMED,Clinical Finding,S,717691000000100,20101001,20991231,,
4099410,Selective serotonin re-uptake inhibitor adverse reaction,Observation,SNOMED,Disorder,S,292302009,20020131,20991231,,Selective serotonin re-uptake inhibitor adverse reaction (disorder)
4228789,"Intergroup rhabdomyosarcoma study post-surgical clinical group IIIB: Localized or locally extensive tumor, gross residual disease after major resection (greater than 50 percent debulking)",Condition,SNOMED,Clinical Finding,S,405963003,20040131,20991231,,"Intergroup rhabdomyosarcoma study post-surgical clinical group IIIB: Localized or locally extensive tumor, gross residual disease after major resection (greater than 50 percent debulking) (finding); Intergroup rhabdomyosarcoma study post-surgical clinical group IIIB: Localized or locally extensive tumor, gross residual disease after major resection (greater than 50% debulking) (finding)"
3657767,Acute adenoviral follicular conjunctivitis of left eye,Condition,SNOMED,Disorder,S,15680361000119103,20200731,20991231,,Acute adenoviral follicular conjunctivitis of left eye (disorder)
40479574,Mupirocin calcium,Drug,SNOMED,Substance,,441528009,20090731,20991231,,Mupirocin calcium (substance)
4178916,Reason for nonvaccination,Observation,SNOMED,Observable Entity,S,429684009,20080131,20991231,,Reason for nonvaccination (observable entity)
44806105,Self-completed Leeds assessment of neuropathic symptoms and signs pain score,Measurement,SNOMED,Observable Entity,,810611000000108,20120401,20991231,,
44791118,Follow-up/routine visit note,Type Concept,SNOMED,Record Artifact,,25591000000104,20040131,20991231,,
